id,timestamp,suhu,kelembapan,label_suhu_kelembapan,mq135,label_kualitas_udara
737,2025-06-06 02:40:00,26.9,79.3,gerah,425.0,sangat baik
738,2025-06-06 02:50:00,27.2,82.5,lembab,482.3,sangat baik
739,2025-06-06 03:00:00,28.0,84.6,lembab,497.0,sangat baik
740,2025-06-06 03:10:00,26.9,86.2,lembab,525.3,sangat baik
741,2025-06-06 03:20:00,26.3,82.9,lembab,462.7,sangat baik
742,2025-06-06 03:30:00,24.9,83.0,nyaman-lembab,498.3,sangat baik
743,2025-06-06 03:40:00,25.3,79.1,lembab,470.0,sangat baik
744,2025-06-06 03:50:00,25.2,78.8,nyaman-lembab,450.3,sangat baik
745,2025-06-06 04:00:00,25.5,78.8,nyaman-lembab,400.0,sangat baik
746,2025-06-06 04:10:00,26.9,81.2,lembab,447.0,sangat baik
747,2025-06-06 04:20:00,27.9,83.6,lembab,447.0,sangat baik
748,2025-06-06 04:30:00,27.6,80.5,lembab,472.0,sangat baik
749,2025-06-06 04:40:00,26.5,82.2,nyaman-lembab,426.3,sangat baik
750,2025-06-06 04:50:00,25.8,83.0,lembab,426.3,sangat baik
751,2025-06-06 05:00:00,26.3,85.0,lembab,401.3,sangat baik
752,2025-06-06 05:10:00,26.4,84.8,lembab,409.7,sangat baik
753,2025-06-06 05:20:00,26.4,82.8,lembab,472.3,sangat baik
754,2025-06-06 05:30:00,26.7,84.0,nyaman-lembab,472.3,sangat baik
755,2025-06-06 05:40:00,26.5,81.4,lembab,462.7,sangat baik
756,2025-06-06 05:50:00,26.5,83.1,nyaman-lembab,472.3,sangat baik
757,2025-06-06 06:00:00,26.2,79.7,lembab,555.0,sangat baik
758,2025-06-06 06:10:00,25.5,82.5,gerah,555.0,sangat baik
759,2025-06-06 06:20:00,26.4,81.0,lembab,482.7,sangat baik
760,2025-06-06 06:30:00,26.3,85.0,lembab,441.3,sangat baik
761,2025-06-06 06:40:00,26.6,83.0,lembab,441.3,sangat baik
762,2025-06-06 06:50:00,26.9,82.0,lembab,516.7,sangat baik
763,2025-06-06 07:00:00,27.9,82.5,gerah,515.7,sangat baik
764,2025-06-06 07:10:00,29.5,82.6,lembab,589.0,sangat baik
765,2025-06-06 07:20:00,28.5,82.1,lembab,513.7,sangat baik
766,2025-06-06 07:30:00,27.4,82.0,nyaman-lembab,535.7,sangat baik
767,2025-06-06 07:40:00,26.6,84.7,lembab,462.3,sangat baik
768,2025-06-06 07:50:00,27.5,85.4,lembab,494.3,sangat baik
769,2025-06-06 08:00:00,28.0,81.2,gerah,453.3,sangat baik
770,2025-06-06 08:10:00,28.3,77.9,gerah,460.0,sangat baik
771,2025-06-06 08:20:00,28.4,79.8,gerah,455.3,sangat baik
772,2025-06-06 08:30:00,27.9,80.7,lembab,434.0,sangat baik
773,2025-06-06 08:40:00,27.6,82.7,nyaman-lembab,492.7,sangat baik
774,2025-06-06 08:50:00,27.2,82.7,lembab,465.3,sangat baik
775,2025-06-06 09:00:00,26.9,85.4,lembab,495.7,sangat baik
776,2025-06-06 09:10:00,25.5,85.2,lembab,436.3,sangat baik
777,2025-06-06 09:20:00,25.1,83.3,lembab,436.3,sangat baik
778,2025-06-06 09:30:00,25.5,79.8,nyaman-lembab,419.0,sangat baik
779,2025-06-06 09:40:00,27.4,80.3,nyaman-lembab,413.0,sangat baik
780,2025-06-06 09:50:00,27.9,80.5,lembab,466.7,sangat baik
781,2025-06-06 10:00:00,27.6,85.2,gerah,524.7,sangat baik
782,2025-06-06 10:10:00,26.9,84.8,lembab,524.7,sangat baik
783,2025-06-06 10:20:00,25.8,86.9,lembab,530.0,sangat baik
784,2025-06-06 10:30:00,26.7,85.1,lembab,459.0,sangat baik
785,2025-06-06 10:40:00,24.6,85.7,lembab,459.0,sangat baik
786,2025-06-06 10:50:00,25.9,84.0,lembab,400.0,sangat baik
787,2025-06-06 11:00:00,24.6,81.6,gerah,400.0,sangat baik
788,2025-06-06 11:10:00,25.4,82.0,nyaman-lembab,400.0,sangat baik
789,2025-06-06 11:20:00,23.8,84.1,lembab,400.0,sangat baik
790,2025-06-06 11:30:00,24.6,86.8,lembab,403.3,sangat baik
791,2025-06-06 11:40:00,26.2,86.7,lembab,403.3,sangat baik
792,2025-06-06 11:50:00,27.3,84.1,lembab,403.3,sangat baik
793,2025-06-06 12:00:00,27.4,82.1,nyaman-lembab,400.0,sangat baik
794,2025-06-06 12:10:00,27.1,80.4,gerah,404.3,sangat baik
795,2025-06-06 12:20:00,26.3,80.0,lembab,404.3,sangat baik
796,2025-06-06 12:30:00,25.9,81.0,nyaman-lembab,406.7,sangat baik
797,2025-06-06 12:40:00,25.4,81.7,lembab,402.3,sangat baik
798,2025-06-06 12:50:00,26.6,84.9,lembab,433.0,sangat baik
799,2025-06-06 13:00:00,26.2,83.8,lembab,508.3,sangat baik
800,2025-06-06 13:10:00,27.1,84.3,nyaman-lembab,508.3,sangat baik
801,2025-06-06 13:20:00,27.3,80.7,lembab,479.7,sangat baik
802,2025-06-06 13:30:00,26.8,79.5,gerah,402.0,sangat baik
803,2025-06-06 13:40:00,26.7,76.9,nyaman-lembab,484.7,sangat baik
804,2025-06-06 13:50:00,26.7,80.6,gerah,498.3,sangat baik
805,2025-06-06 14:00:00,27.4,83.7,lembab,498.3,sangat baik
806,2025-06-06 14:10:00,26.1,87.0,lembab,417.3,sangat baik
807,2025-06-06 14:20:00,26.7,85.2,lembab,464.7,sangat baik
808,2025-06-06 14:30:00,27.6,85.3,lembab,479.0,sangat baik
809,2025-06-06 14:40:00,28.8,84.7,lembab,477.3,sangat baik
810,2025-06-06 14:50:00,28.1,87.4,lembab,471.0,sangat baik
811,2025-06-06 15:00:00,27.5,88.4,lembab,456.7,sangat baik
812,2025-06-06 15:10:00,27.9,86.6,lembab,456.7,sangat baik
813,2025-06-06 15:20:00,27.8,81.8,lembab,424.0,sangat baik
814,2025-06-06 15:30:00,28.2,79.3,gerah,436.7,sangat baik
815,2025-06-06 15:40:00,28.3,77.0,gerah,436.7,sangat baik
816,2025-06-06 15:50:00,27.8,81.3,gerah,412.7,sangat baik
817,2025-06-06 16:00:00,26.8,83.6,lembab,400.0,sangat baik
818,2025-06-06 16:10:00,26.8,83.5,lembab,479.0,sangat baik
819,2025-06-06 16:20:00,27.1,83.5,gerah,527.0,sangat baik
820,2025-06-06 16:30:00,27.2,81.4,lembab,527.0,sangat baik
821,2025-06-06 16:40:00,27.3,84.7,lembab,448.0,sangat baik
822,2025-06-06 16:50:00,27.5,80.6,lembab,483.3,sangat baik
823,2025-06-06 17:00:00,28.0,81.6,gerah,483.3,sangat baik
824,2025-06-06 17:10:00,26.7,78.4,lembab,483.3,sangat baik
825,2025-06-06 17:20:00,26.8,79.1,nyaman-lembab,400.0,sangat baik
826,2025-06-06 17:30:00,27.1,79.4,gerah,466.7,sangat baik
827,2025-06-06 17:40:00,26.3,81.3,lembab,466.7,sangat baik
828,2025-06-06 17:50:00,25.9,81.8,lembab,539.7,sangat baik
829,2025-06-06 18:00:00,25.7,82.7,nyaman-lembab,540.0,sangat baik
830,2025-06-06 18:10:00,27.3,84.1,lembab,558.7,sangat baik
831,2025-06-06 18:20:00,28.0,83.6,lembab,554.3,sangat baik
832,2025-06-06 18:30:00,27.9,81.4,gerah,487.3,sangat baik
833,2025-06-06 18:40:00,28.3,80.6,lembab,505.3,sangat baik
834,2025-06-06 18:50:00,26.9,81.9,lembab,490.7,sangat baik
835,2025-06-06 19:00:00,27.4,83.2,lembab,490.7,sangat baik
836,2025-06-06 19:10:00,26.5,83.6,lembab,478.0,sangat baik
837,2025-06-06 19:20:00,28.0,84.2,lembab,480.7,sangat baik
838,2025-06-06 19:30:00,28.0,83.7,lembab,517.0,sangat baik
839,2025-06-06 19:40:00,28.5,82.4,lembab,552.7,sangat baik
840,2025-06-06 19:50:00,26.9,82.4,lembab,519.7,sangat baik
841,2025-06-06 20:00:00,26.8,80.1,lembab,564.3,sangat baik
842,2025-06-06 20:10:00,25.5,79.0,gerah,504.7,sangat baik
843,2025-06-06 20:20:00,28.0,78.2,nyaman-lembab,481.0,sangat baik
844,2025-06-06 20:30:00,27.4,82.3,lembab,430.0,sangat baik
845,2025-06-06 20:40:00,28.1,83.1,lembab,430.0,sangat baik
846,2025-06-06 20:50:00,26.0,82.9,nyaman-lembab,430.0,sangat baik
847,2025-06-06 21:00:00,26.7,80.0,lembab,400.0,sangat baik
848,2025-06-06 21:10:00,26.6,78.4,gerah,440.3,sangat baik
849,2025-06-06 21:20:00,26.5,80.7,nyaman-lembab,522.7,sangat baik
850,2025-06-06 21:30:00,25.9,82.7,lembab,577.0,sangat baik
851,2025-06-06 21:40:00,27.3,84.6,lembab,583.3,sangat baik
852,2025-06-06 21:50:00,28.7,85.2,lembab,501.0,sangat baik
853,2025-06-06 22:00:00,27.8,85.4,lembab,529.3,sangat baik
854,2025-06-06 22:10:00,27.1,84.0,lembab,482.7,sangat baik
855,2025-06-06 22:20:00,25.9,80.0,gerah,530.7,sangat baik
856,2025-06-06 22:30:00,27.1,77.5,nyaman-lembab,477.7,sangat baik
857,2025-06-06 22:40:00,28.3,81.6,gerah,477.7,sangat baik
858,2025-06-06 22:50:00,29.0,83.9,lembab,500.0,sangat baik
859,2025-06-06 23:00:00,28.0,84.9,lembab,470.3,sangat baik
860,2025-06-06 23:10:00,27.3,82.1,lembab,477.3,sangat baik
861,2025-06-06 23:20:00,27.7,81.9,lembab,407.0,sangat baik
862,2025-06-06 23:30:00,29.4,81.3,lembab,407.0,sangat baik
863,2025-06-06 23:40:00,28.1,80.9,gerah,400.0,sangat baik
864,2025-06-06 23:50:00,27.8,80.7,nyaman-lembab,400.0,sangat baik
865,2025-06-07 00:00:00,26.7,82.8,lembab,400.0,sangat baik
866,2025-06-07 00:10:00,26.4,85.2,lembab,400.0,sangat baik
867,2025-06-07 00:20:00,25.7,83.6,lembab,400.0,sangat baik
868,2025-06-07 00:30:00,24.7,82.7,nyaman-lembab,482.7,sangat baik
869,2025-06-07 00:40:00,24.3,81.7,lembab,482.7,sangat baik
870,2025-06-07 00:50:00,24.9,82.2,lembab,527.3,sangat baik
871,2025-06-07 01:00:00,27.4,80.0,gerah,459.0,sangat baik
872,2025-06-07 01:10:00,28.5,81.8,gerah,526.7,sangat baik
873,2025-06-07 01:20:00,28.0,81.8,lembab,482.0,sangat baik
874,2025-06-07 01:30:00,26.7,82.6,lembab,542.0,sangat baik
875,2025-06-07 01:40:00,27.3,79.0,gerah,517.3,sangat baik
876,2025-06-07 01:50:00,28.4,78.7,gerah,517.3,sangat baik
877,2025-06-07 02:00:00,27.3,79.0,gerah,443.0,sangat baik
878,2025-06-07 02:10:00,26.7,81.2,nyaman-lembab,400.0,sangat baik
879,2025-06-07 02:20:00,25.6,84.0,lembab,400.0,sangat baik
880,2025-06-07 02:30:00,25.8,87.3,lembab,446.0,sangat baik
881,2025-06-07 02:40:00,25.7,88.7,lembab,488.3,sangat baik
882,2025-06-07 02:50:00,25.8,88.6,lembab,495.3,sangat baik
883,2025-06-07 03:00:00,25.6,88.5,lembab,498.7,sangat baik
884,2025-06-07 03:10:00,25.7,85.7,lembab,456.3,sangat baik
885,2025-06-07 03:20:00,25.2,83.4,lembab,449.3,sangat baik
886,2025-06-07 03:30:00,25.6,81.2,lembab,400.0,sangat baik
887,2025-06-07 03:40:00,26.7,79.9,lembab,474.7,sangat baik
888,2025-06-07 03:50:00,29.3,79.3,gerah,508.7,sangat baik
889,2025-06-07 04:00:00,29.9,79.6,terlalu panas,508.7,sangat baik
890,2025-06-07 04:10:00,28.3,83.0,lembab,434.0,sangat baik
891,2025-06-07 04:20:00,27.1,85.0,lembab,400.0,sangat baik
892,2025-06-07 04:30:00,28.3,82.8,lembab,464.7,sangat baik
893,2025-06-07 04:40:00,29.4,83.6,gerah,470.7,sangat baik
894,2025-06-07 04:50:00,29.3,85.2,lembab,521.3,sangat baik
895,2025-06-07 05:00:00,27.7,87.2,lembab,456.7,sangat baik
896,2025-06-07 05:10:00,26.1,85.6,lembab,510.0,sangat baik
897,2025-06-07 05:20:00,26.1,84.2,lembab,459.3,sangat baik
898,2025-06-07 05:30:00,26.3,85.8,lembab,459.3,sangat baik
899,2025-06-07 05:40:00,26.8,86.0,lembab,400.0,sangat baik
900,2025-06-07 05:50:00,26.2,86.9,lembab,427.0,sangat baik
901,2025-06-07 06:00:00,26.0,85.3,lembab,479.3,sangat baik
902,2025-06-07 06:10:00,26.8,83.9,lembab,479.3,sangat baik
903,2025-06-07 06:20:00,27.5,84.5,lembab,452.3,sangat baik
904,2025-06-07 06:30:00,28.2,85.6,lembab,400.0,sangat baik
905,2025-06-07 06:40:00,27.8,85.6,lembab,400.0,sangat baik
906,2025-06-07 06:50:00,28.4,81.5,lembab,400.0,sangat baik
907,2025-06-07 07:00:00,28.1,79.6,gerah,424.3,sangat baik
908,2025-06-07 07:10:00,27.2,79.7,lembab,483.3,sangat baik
909,2025-06-07 07:20:00,26.3,81.4,lembab,483.3,sangat baik
910,2025-06-07 07:30:00,25.9,84.2,lembab,459.0,sangat baik
911,2025-06-07 07:40:00,26.7,83.4,lembab,400.0,sangat baik
912,2025-06-07 07:50:00,26.7,84.9,nyaman-lembab,400.0,sangat baik
913,2025-06-07 08:00:00,26.5,82.3,lembab,400.0,sangat baik
914,2025-06-07 08:10:00,26.2,84.0,lembab,455.0,sangat baik
915,2025-06-07 08:20:00,26.6,81.3,lembab,455.0,sangat baik
916,2025-06-07 08:30:00,28.2,83.8,gerah,455.0,sangat baik
917,2025-06-07 08:40:00,28.7,83.1,lembab,400.0,sangat baik
918,2025-06-07 08:50:00,28.6,84.3,lembab,410.0,sangat baik
919,2025-06-07 09:00:00,27.4,80.1,lembab,448.7,sangat baik
920,2025-06-07 09:10:00,26.6,79.3,nyaman-lembab,526.3,sangat baik
921,2025-06-07 09:20:00,26.6,77.2,nyaman-lembab,562.0,sangat baik
922,2025-06-07 09:30:00,27.6,79.1,gerah,523.3,sangat baik
923,2025-06-07 09:40:00,29.2,81.9,lembab,494.0,sangat baik
924,2025-06-07 09:50:00,29.5,85.5,lembab,448.3,sangat baik
925,2025-06-07 10:00:00,28.4,84.9,lembab,485.3,sangat baik
926,2025-06-07 10:10:00,27.2,85.6,lembab,437.0,sangat baik
927,2025-06-07 10:20:00,25.7,85.9,lembab,437.0,sangat baik
928,2025-06-07 10:30:00,26.2,85.7,lembab,400.0,sangat baik
929,2025-06-07 10:40:00,27.6,85.0,gerah,418.3,sangat baik
930,2025-06-07 10:50:00,28.3,83.5,lembab,475.0,sangat baik
931,2025-06-07 11:00:00,27.7,82.2,lembab,490.7,sangat baik
932,2025-06-07 11:10:00,26.4,82.3,nyaman-lembab,528.3,sangat baik
933,2025-06-07 11:20:00,27.4,80.9,lembab,506.0,sangat baik
934,2025-06-07 11:30:00,27.9,81.2,gerah,556.7,sangat baik
935,2025-06-07 11:40:00,28.2,79.4,gerah,569.3,sangat baik
936,2025-06-07 11:50:00,26.7,81.3,lembab,535.0,sangat baik
937,2025-06-07 12:00:00,26.9,82.1,lembab,468.7,sangat baik
938,2025-06-07 12:10:00,25.8,79.8,gerah,400.0,sangat baik
939,2025-06-07 12:20:00,26.4,79.0,nyaman-lembab,400.0,sangat baik
940,2025-06-07 12:30:00,25.4,82.0,lembab,402.3,sangat baik
941,2025-06-07 12:40:00,26.4,83.6,lembab,402.3,sangat baik
942,2025-06-07 12:50:00,26.7,83.9,lembab,427.7,sangat baik
943,2025-06-07 13:00:00,27.7,81.2,lembab,425.3,sangat baik
944,2025-06-07 13:10:00,28.5,84.0,lembab,471.3,sangat baik
945,2025-06-07 13:20:00,29.2,82.6,lembab,480.0,sangat baik
946,2025-06-07 13:30:00,29.2,82.6,gerah,480.0,sangat baik
947,2025-06-07 13:40:00,28.8,83.0,lembab,506.7,sangat baik
948,2025-06-07 13:50:00,28.3,84.0,lembab,505.3,sangat baik
949,2025-06-07 14:00:00,27.1,82.5,lembab,524.0,sangat baik
950,2025-06-07 14:10:00,27.2,77.6,nyaman-lembab,451.3,sangat baik
951,2025-06-07 14:20:00,26.4,78.5,gerah,418.7,sangat baik
952,2025-06-07 14:30:00,27.2,83.2,lembab,400.0,sangat baik
953,2025-06-07 14:40:00,26.7,87.6,lembab,400.0,sangat baik
954,2025-06-07 14:50:00,26.4,86.5,lembab,400.0,sangat baik
955,2025-06-07 15:00:00,26.9,84.7,lembab,400.0,sangat baik
956,2025-06-07 15:10:00,26.7,80.5,lembab,464.3,sangat baik
957,2025-06-07 15:20:00,26.5,81.3,nyaman-lembab,464.3,sangat baik
958,2025-06-07 15:30:00,26.8,81.5,lembab,487.0,sangat baik
959,2025-06-07 15:40:00,26.7,85.1,lembab,424.3,sangat baik
960,2025-06-07 15:50:00,27.5,82.5,lembab,478.3,sangat baik
961,2025-06-07 16:00:00,26.6,79.4,gerah,455.7,sangat baik
962,2025-06-07 16:10:00,27.4,78.2,nyaman-lembab,454.0,sangat baik
963,2025-06-07 16:20:00,26.6,78.4,lembab,467.0,sangat baik
964,2025-06-07 16:30:00,27.2,81.7,nyaman-lembab,476.0,sangat baik
965,2025-06-07 16:40:00,28.0,83.1,lembab,543.7,sangat baik
966,2025-06-07 16:50:00,29.1,87.1,lembab,537.7,sangat baik
967,2025-06-07 17:00:00,28.0,86.1,lembab,598.3,sangat baik
968,2025-06-07 17:10:00,25.5,82.3,lembab,530.7,sangat baik
969,2025-06-07 17:20:00,24.5,83.0,nyaman-lembab,477.0,sangat baik
970,2025-06-07 17:30:00,24.1,84.9,lembab,407.3,sangat baik
971,2025-06-07 17:40:00,25.6,87.8,lembab,478.7,sangat baik
972,2025-06-07 17:50:00,25.5,83.3,lembab,524.7,sangat baik
973,2025-06-07 18:00:00,26.7,83.2,nyaman-lembab,588.0,sangat baik
974,2025-06-07 18:10:00,25.5,81.5,lembab,581.7,sangat baik
975,2025-06-07 18:20:00,26.0,81.1,lembab,528.3,sangat baik
976,2025-06-07 18:30:00,24.8,78.4,nyaman-lembab,465.0,sangat baik
977,2025-06-07 18:40:00,26.0,76.8,lembab,436.3,sangat baik
978,2025-06-07 18:50:00,26.8,76.9,gerah,465.7,sangat baik
979,2025-06-07 19:00:00,28.0,78.0,gerah,486.0,sangat baik
980,2025-06-07 19:10:00,27.8,82.8,lembab,449.7,sangat baik
981,2025-06-07 19:20:00,27.1,82.7,lembab,427.0,sangat baik
982,2025-06-07 19:30:00,26.4,82.4,nyaman-lembab,464.3,sangat baik
983,2025-06-07 19:40:00,26.8,81.3,lembab,464.3,sangat baik
984,2025-06-07 19:50:00,25.5,85.4,lembab,457.7,sangat baik
985,2025-06-07 20:00:00,26.3,83.9,lembab,414.3,sangat baik
986,2025-06-07 20:10:00,26.3,83.2,gerah,414.3,sangat baik
987,2025-06-07 20:20:00,26.3,82.3,lembab,414.3,sangat baik
988,2025-06-07 20:30:00,26.5,83.2,lembab,400.0,sangat baik
989,2025-06-07 20:40:00,26.4,84.8,lembab,400.0,sangat baik
990,2025-06-07 20:50:00,28.0,82.9,lembab,419.3,sangat baik
991,2025-06-07 21:00:00,26.4,85.9,gerah,419.3,sangat baik
992,2025-06-07 21:10:00,25.2,84.2,lembab,419.3,sangat baik
993,2025-06-07 21:20:00,26.0,83.1,lembab,400.0,sangat baik
994,2025-06-07 21:30:00,26.7,79.8,gerah,400.0,sangat baik
995,2025-06-07 21:40:00,27.5,78.1,nyaman-lembab,400.0,sangat baik
996,2025-06-07 21:50:00,26.8,81.8,nyaman-lembab,400.0,sangat baik
997,2025-06-07 22:00:00,26.6,83.1,lembab,400.0,sangat baik
998,2025-06-07 22:10:00,26.4,83.8,lembab,400.0,sangat baik
999,2025-06-07 22:20:00,25.2,80.4,lembab,409.7,sangat baik
1000,2025-06-07 22:30:00,25.9,77.7,nyaman-lembab,426.7,sangat baik
1001,2025-06-07 22:40:00,27.0,76.1,gerah,473.3,sangat baik
1002,2025-06-07 22:50:00,27.7,79.7,gerah,463.7,sangat baik
1003,2025-06-07 23:00:00,28.9,80.3,lembab,446.7,sangat baik
1004,2025-06-07 23:10:00,28.3,82.1,gerah,400.0,sangat baik
1005,2025-06-07 23:20:00,29.7,81.3,lembab,482.7,sangat baik
1006,2025-06-07 23:30:00,28.2,80.5,lembab,482.7,sangat baik
1007,2025-06-07 23:40:00,27.7,82.5,nyaman-lembab,482.7,sangat baik
1008,2025-06-07 23:50:00,25.9,80.4,lembab,414.3,sangat baik
1009,2025-06-08 00:00:00,26.8,80.4,nyaman-lembab,468.7,sangat baik
1010,2025-06-08 00:10:00,27.0,76.9,gerah,499.3,sangat baik
1011,2025-06-08 00:20:00,26.1,78.5,nyaman-lembab,496.3,sangat baik
1012,2025-06-08 00:30:00,26.0,81.9,lembab,489.3,sangat baik
1013,2025-06-08 00:40:00,26.9,81.8,lembab,522.3,sangat baik
1014,2025-06-08 00:50:00,28.4,79.3,gerah,511.0,sangat baik
1015,2025-06-08 01:00:00,26.5,76.1,gerah,468.7,sangat baik
1016,2025-06-08 01:10:00,25.6,79.0,nyaman-lembab,405.0,sangat baik
1017,2025-06-08 01:20:00,24.2,80.7,lembab,431.0,sangat baik
1018,2025-06-08 01:30:00,24.5,85.0,lembab,480.0,sangat baik
1019,2025-06-08 01:40:00,24.2,82.5,lembab,562.3,sangat baik
1020,2025-06-08 01:50:00,24.7,82.9,nyaman-lembab,536.3,sangat baik
1021,2025-06-08 02:00:00,26.5,83.2,lembab,482.3,sangat baik
1022,2025-06-08 02:10:00,26.3,83.8,lembab,480.7,sangat baik
1023,2025-06-08 02:20:00,25.8,83.9,nyaman-lembab,502.3,sangat baik
1024,2025-06-08 02:30:00,25.7,81.8,lembab,502.3,sangat baik
1025,2025-06-08 02:40:00,25.0,80.8,lembab,421.7,sangat baik
1026,2025-06-08 02:50:00,25.4,79.5,nyaman-lembab,433.7,sangat baik
1027,2025-06-08 03:00:00,25.6,80.0,nyaman-lembab,474.7,sangat baik
1028,2025-06-08 03:10:00,27.3,83.3,lembab,485.3,sangat baik
1029,2025-06-08 03:20:00,27.6,83.4,lembab,451.7,sangat baik
1030,2025-06-08 03:30:00,26.4,81.8,nyaman-lembab,455.3,sangat baik
1031,2025-06-08 03:40:00,26.0,80.0,nyaman-lembab,444.7,sangat baik
1032,2025-06-08 03:50:00,26.3,83.0,lembab,444.7,sangat baik
1033,2025-06-08 04:00:00,26.1,81.7,lembab,400.0,sangat baik
1034,2025-06-08 04:10:00,26.7,81.3,nyaman-lembab,446.0,sangat baik
1035,2025-06-08 04:20:00,26.9,81.7,gerah,446.0,sangat baik
1036,2025-06-08 04:30:00,27.7,82.2,lembab,471.0,sangat baik
1037,2025-06-08 04:40:00,27.3,85.4,gerah,436.3,sangat baik
1038,2025-06-08 04:50:00,26.8,82.4,lembab,502.3,sangat baik
1039,2025-06-08 05:00:00,26.2,84.0,lembab,503.7,sangat baik
1040,2025-06-08 05:10:00,25.4,83.9,lembab,492.3,sangat baik
1041,2025-06-08 05:20:00,25.6,82.8,lembab,426.3,sangat baik
1042,2025-06-08 05:30:00,25.6,80.9,nyaman-lembab,400.0,sangat baik
1043,2025-06-08 05:40:00,26.2,78.1,nyaman-lembab,448.3,sangat baik
1044,2025-06-08 05:50:00,26.4,78.0,lembab,448.3,sangat baik
1045,2025-06-08 06:00:00,26.9,78.9,gerah,448.3,sangat baik
1046,2025-06-08 06:10:00,26.4,80.8,nyaman-lembab,400.0,sangat baik
1047,2025-06-08 06:20:00,26.6,83.8,lembab,400.0,sangat baik
1048,2025-06-08 06:30:00,26.4,87.0,lembab,400.0,sangat baik
1049,2025-06-08 06:40:00,26.6,86.7,lembab,480.7,sangat baik
1050,2025-06-08 06:50:00,26.9,83.9,lembab,480.7,sangat baik
1051,2025-06-08 07:00:00,27.3,82.8,gerah,480.7,sangat baik
1052,2025-06-08 07:10:00,27.5,82.1,lembab,400.0,sangat baik
1053,2025-06-08 07:20:00,25.7,82.0,lembab,400.0,sangat baik
1054,2025-06-08 07:30:00,25.2,83.3,nyaman-lembab,413.0,sangat baik
1055,2025-06-08 07:40:00,25.7,84.7,lembab,475.3,sangat baik
1056,2025-06-08 07:50:00,25.8,84.0,lembab,475.3,sangat baik
1057,2025-06-08 08:00:00,26.6,80.8,nyaman-lembab,474.7,sangat baik
1058,2025-06-08 08:10:00,25.9,76.8,gerah,457.0,sangat baik
1059,2025-06-08 08:20:00,27.1,77.4,nyaman-lembab,457.0,sangat baik
1060,2025-06-08 08:30:00,26.8,78.9,gerah,507.3,sangat baik
1061,2025-06-08 08:40:00,27.3,80.4,lembab,462.7,sangat baik
1062,2025-06-08 08:50:00,27.3,80.3,gerah,462.7,sangat baik
1063,2025-06-08 09:00:00,26.3,78.6,gerah,428.0,sangat baik
1064,2025-06-08 09:10:00,26.2,80.8,nyaman-lembab,458.0,sangat baik
1065,2025-06-08 09:20:00,26.1,80.5,lembab,458.0,sangat baik
1066,2025-06-08 09:30:00,26.8,80.5,nyaman-lembab,433.3,sangat baik
1067,2025-06-08 09:40:00,27.1,79.4,nyaman-lembab,403.3,sangat baik
1068,2025-06-08 09:50:00,27.4,80.9,lembab,454.7,sangat baik
1069,2025-06-08 10:00:00,28.0,82.5,gerah,508.0,sangat baik
1070,2025-06-08 10:10:00,28.4,80.0,lembab,525.0,sangat baik
1071,2025-06-08 10:20:00,27.3,80.4,gerah,473.7,sangat baik
1072,2025-06-08 10:30:00,25.7,80.1,lembab,417.0,sangat baik
1073,2025-06-08 10:40:00,24.5,84.4,lembab,412.7,sangat baik
1074,2025-06-08 10:50:00,25.6,86.9,lembab,412.7,sangat baik
1075,2025-06-08 11:00:00,26.4,85.5,lembab,423.7,sangat baik
1076,2025-06-08 11:10:00,26.9,85.4,nyaman-lembab,411.0,sangat baik
1077,2025-06-08 11:20:00,26.2,84.2,lembab,492.3,sangat baik
1078,2025-06-08 11:30:00,26.2,86.7,lembab,481.3,sangat baik
1079,2025-06-08 11:40:00,25.7,85.4,lembab,481.3,sangat baik
1080,2025-06-08 11:50:00,26.0,83.1,lembab,466.0,sangat baik
1081,2025-06-08 12:00:00,26.8,84.0,nyaman-lembab,466.0,sangat baik
1082,2025-06-08 12:10:00,27.0,84.3,lembab,505.7,sangat baik
1083,2025-06-08 12:20:00,26.9,84.3,lembab,439.7,sangat baik
1084,2025-06-08 12:30:00,26.9,82.5,nyaman-lembab,451.7,sangat baik
1085,2025-06-08 12:40:00,27.3,79.7,lembab,412.0,sangat baik
1086,2025-06-08 12:50:00,29.0,79.0,gerah,466.3,sangat baik
1087,2025-06-08 13:00:00,28.3,79.1,gerah,454.3,sangat baik
1088,2025-06-08 13:10:00,28.5,80.0,lembab,491.0,sangat baik
1089,2025-06-08 13:20:00,26.3,81.6,gerah,501.0,sangat baik
1090,2025-06-08 13:30:00,25.2,80.7,lembab,501.0,sangat baik
1091,2025-06-08 13:40:00,25.0,79.8,lembab,489.3,sangat baik
1092,2025-06-08 13:50:00,26.4,81.5,gerah,425.0,sangat baik
1093,2025-06-08 14:00:00,27.7,84.1,lembab,444.3,sangat baik
1094,2025-06-08 14:10:00,29.1,85.6,lembab,419.3,sangat baik
1095,2025-06-08 14:20:00,28.7,84.6,lembab,435.0,sangat baik
1096,2025-06-08 14:30:00,29.3,84.5,lembab,415.7,sangat baik
1097,2025-06-08 14:40:00,27.4,83.5,lembab,438.0,sangat baik
1098,2025-06-08 14:50:00,26.2,84.4,nyaman-lembab,422.3,sangat baik
1099,2025-06-08 15:00:00,26.0,80.2,lembab,422.3,sangat baik
1100,2025-06-08 15:10:00,25.7,82.2,gerah,400.0,sangat baik
1101,2025-06-08 15:20:00,26.1,78.9,lembab,440.7,sangat baik
